"Id","Plate","Row","Column","Clog","Scan.rate","Status.sort","Status.sel","TOF","EXT","Green","Yellow","Red","PH.Ext","PW.Ext","PC.Ext","PH.Green","PW.Green","PCGreen","PH.Yellow","PW.Yellow","PCYellow","PH.Red","PW.Red","PCRed","Time.Stamp","X","filtering","fluo1","fluo2","log.fluo1","log.fluo2","pca.ind.1","pca.ind.2","clust"
"1062",-1,0,0,"N",2500,0,2,929,770,164,256,39,53372,927,"n/a",20132,926,0,30667,927,"n/a",3441,737,"n/a",1903687,NA,"in",164,39,5.099866,3.663562,2.798367,-0.07759924,2
"1063",-1,0,0,"N",2500,0,2,483,605,153,238,38,61740,482,"n/a",22172,482,0,33374,482,"n/a",3526,464,"n/a",1903828,NA,"in",153,38,5.030438,3.637586,2.724254,-0.07912503,2
"1064",-1,0,0,"N",2500,0,40,470,509,5,6,8,62020,469,"n/a",748,468,0,1284,469,"n/a",2122,467,"n/a",1903843,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1065",-1,0,0,"N",2500,0,40,893,709,6,8,10,56844,891,"n/a",724,882,0,1658,891,"n/a",3414,886,"n/a",1904156,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1066",-1,0,0,"N",2500,0,40,580,521,5,9,11,52704,579,"n/a",724,579,0,1593,579,"n/a",2272,579,"n/a",1904281,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1067",-1,0,0,"N",2500,0,40,820,667,5,6,8,56704,818,"n/a",696,818,0,1489,818,"n/a",2793,817,"n/a",1904484,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1068",-1,0,0,"N",2500,0,2,618,753,184,284,42,55964,617,"n/a",21992,617,0,32969,617,"n/a",2530,578,"n/a",1904546,NA,"in",184,42,5.214936,3.73767,2.932679,-0.1039279,2
"1069",-1,0,0,"N",2500,0,40,847,693,6,7,10,54820,845,"n/a",528,833,0,1209,845,"n/a",2472,845,"n/a",1904796,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1070",-1,0,0,"N",2500,0,40,867,821,7,6,7,65532,865,"n/a",944,852,0,1018,865,"n/a",1382,856,"n/a",1904812,NA,"in",7,7,1.94591,1.94591,-0.7671115,0.3526671,1
"1071",-1,0,0,"N",2500,0,1,293,339,3,6,9,63828,292,"n/a",1088,292,0,1829,292,"n/a",3106,292,"n/a",1904921,NA,"in",3,9,1.098612,2.197225,-1.461518,-0.1940246,1
"1072",-1,0,0,"N",2500,0,40,696,490,4,7,9,49316,695,"n/a",696,692,0,1605,694,"n/a",2686,685,"n/a",1904953,NA,"in",4,9,1.386294,2.197225,-1.194208,-0.08769293,1
"1073",-1,0,0,"N",2500,0,40,929,709,6,7,9,57216,927,"n/a",664,919,0,1682,927,"n/a",3005,914,"n/a",1905109,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1074",-1,0,0,"N",2500,0,2,971,751,170,265,37,50092,969,"n/a",17456,969,0,26666,969,"n/a",2383,729,"n/a",1905578,NA,"in",170,37,5.135798,3.610918,2.812297,-0.01540246,2
"1075",-1,0,0,"N",2500,0,1,247,191,1,1,1,48700,246,"n/a",424,246,0,376,246,"n/a",463,242,"n/a",1905656,NA,"out.size",1,1,0,0,NA,NA,NA
"1076",-1,0,0,"N",2500,0,40,622,550,4,6,8,65500,621,"n/a",716,602,0,1424,618,"n/a",2191,619,"n/a",1905656,NA,"in",4,8,1.386294,2.079442,-1.237743,0.0217493,1
"1077",-1,0,0,"N",2500,0,2,600,720,169,262,38,60780,599,"n/a",20336,599,0,31394,599,"n/a",1878,574,"n/a",1905687,NA,"in",169,38,5.129899,3.637586,2.816672,-0.04236282,2
"1078",-1,0,0,"N",2500,0,40,838,664,6,7,10,52716,836,"n/a",816,826,0,1812,829,"n/a",3336,809,"n/a",1906031,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1079",-1,0,0,"N",2500,0,40,978,712,6,7,8,49256,976,"n/a",644,967,0,1092,973,"n/a",1929,944,"n/a",1906062,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1080",-1,0,0,"N",2500,0,40,718,647,7,10,13,51280,717,"n/a",720,715,0,2499,717,"n/a",4229,705,"n/a",1906078,NA,"in",7,13,1.94591,2.564949,-0.5383053,-0.2225349,1
"1081",-1,0,0,"N",2500,0,40,952,671,6,6,7,40744,950,"n/a",480,950,0,885,950,"n/a",1504,905,"n/a",1906250,NA,"in",6,7,1.791759,1.94591,-0.910346,0.2956907,1
"1082",-1,0,0,"N",2500,0,2,817,645,132,209,33,59440,815,"n/a",20000,815,0,31254,815,"n/a",3871,583,"n/a",1906296,NA,"in",132,33,4.882802,3.496508,2.534928,-0.002605398,2
"1083",-1,0,0,"N",2500,0,2,635,679,161,251,38,57352,634,"n/a",19160,634,0,29199,634,"n/a",3304,599,"n/a",1906359,NA,"in",161,38,5.081404,3.637586,2.771612,-0.06028706,2
"1084",-1,0,0,"N",2500,0,2,476,581,102,158,25,65532,475,"n/a",17132,475,0,27263,475,"n/a",1339,470,"n/a",1906375,NA,"in",102,25,4.624973,3.218876,2.192741,0.1600683,2
"1085",-1,0,0,"N",2500,0,40,456,382,5,9,12,63960,455,"n/a",1164,453,0,2793,455,"n/a",4036,449,"n/a",1906453,NA,"in",5,12,1.609438,2.484907,-0.8805352,-0.2725256,1
"1086",-1,0,0,"N",2500,0,2,421,465,167,263,40,53732,420,"n/a",27252,420,0,43339,420,"n/a",3014,413,"n/a",1906468,NA,"in",167,40,5.117994,3.688879,2.824569,-0.09442401,2
"1087",-1,0,0,"N",2500,0,2,826,714,144,224,35,46364,824,"n/a",17236,824,0,26971,824,"n/a",3340,698,"n/a",1906640,NA,"in",144,35,4.969813,3.555348,2.637526,-0.02511839,2
"1088",-1,0,0,"N",2500,0,40,917,672,5,7,9,45952,915,"n/a",616,903,0,1343,915,"n/a",2403,909,"n/a",1906703,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1089",-1,0,0,"N",2500,0,1,151,98,0,0,0,34184,149,"n/a",184,142,0,127,149,"n/a",136,133,"n/a",1906765,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1090",-1,0,0,"N",2500,0,40,648,598,6,10,13,49756,647,"n/a",736,647,0,2372,647,"n/a",4350,647,"n/a",1906984,NA,"in",6,13,1.791759,2.564949,-0.6815398,-0.2795113,1
"1091",-1,0,0,"N",2500,0,40,515,635,7,7,10,60672,514,"n/a",928,514,0,1694,514,"n/a",3120,506,"n/a",1907031,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1092",-1,0,0,"N",2500,0,40,760,649,6,7,9,59520,758,"n/a",800,758,0,1346,758,"n/a",2294,758,"n/a",1907062,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1093",-1,0,0,"N",2500,0,40,571,560,5,6,9,52968,570,"n/a",672,566,0,1382,570,"n/a",2862,564,"n/a",1907078,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1094",-1,0,0,"N",2500,0,2,891,679,126,195,27,41856,889,"n/a",12600,889,0,19614,889,"n/a",1766,759,"n/a",1907281,NA,"in",126,27,4.836282,3.295837,2.417532,0.1666603,2
"1095",-1,0,0,"N",2500,0,40,549,624,5,7,9,59060,548,"n/a",756,540,0,1050,548,"n/a",1721,548,"n/a",1907437,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1096",-1,0,0,"N",2500,0,40,653,590,5,9,12,65532,652,"n/a",1096,620,0,2306,652,"n/a",3400,633,"n/a",1907687,NA,"in",5,12,1.609438,2.484907,-0.8805352,-0.2725256,1
"1097",-1,0,0,"N",2500,0,40,614,574,5,7,9,50552,613,"n/a",644,613,0,2087,613,"n/a",3464,610,"n/a",1907734,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1098",-1,0,0,"N",2500,0,40,513,638,6,8,11,65328,512,"n/a",1000,504,0,1809,511,"n/a",3346,500,"n/a",1907734,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1099",-1,0,0,"N",2500,0,2,785,780,125,192,31,58488,783,"n/a",16260,783,0,25020,783,"n/a",2842,654,"n/a",1907843,NA,"in",125,31,4.828314,3.433987,2.46119,0.03534793,2
"1100",-1,0,0,"N",2500,0,40,676,691,6,10,14,53756,675,"n/a",1028,667,0,2672,672,"n/a",5106,669,"n/a",1907859,NA,"in",6,14,1.791759,2.639057,-0.6541484,-0.3483713,1
"1101",-1,0,0,"N",2500,0,40,813,672,5,7,11,57984,811,"n/a",676,801,0,2097,808,"n/a",3641,810,"n/a",1907875,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1102",-1,0,0,"N",2500,0,40,867,724,6,7,8,53876,865,"n/a",644,845,0,1233,865,"n/a",2142,865,"n/a",1908125,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1103",-1,0,0,"N",2500,0,40,487,593,6,6,8,65532,486,"n/a",896,470,0,947,486,"n/a",1338,482,"n/a",1908218,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1104",-1,0,0,"N",2500,0,40,865,597,5,9,11,36932,863,"n/a",540,850,0,2353,858,"n/a",3720,850,"n/a",1908359,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1105",-1,0,0,"N",2500,0,2,782,745,178,277,40,58504,780,"n/a",21300,780,0,31755,780,"n/a",2523,628,"n/a",1908421,NA,"in",178,40,5.181784,3.688879,2.883841,-0.07084637,2
"1106",-1,0,0,"N",2500,0,2,676,690,132,203,31,50964,675,"n/a",16192,675,0,24046,675,"n/a",1597,650,"n/a",1908468,NA,"in",132,31,4.882802,3.433987,2.51182,0.05548758,2
"1107",-1,0,0,"N",2500,0,2,537,692,145,226,35,63672,536,"n/a",22324,536,0,33804,536,"n/a",1948,532,"n/a",1908593,NA,"in",145,35,4.976734,3.555348,2.643957,-0.02256049,2
"1108",-1,0,0,"N",2500,0,1,214,86,12,18,3,22020,213,"n/a",4028,213,0,5972,213,"n/a",445,191,"n/a",1908640,NA,"out.size",12,3,2.484907,1.098612,NA,NA,NA
"1109",-1,0,0,"N",2500,0,2,608,500,109,172,30,52732,607,"n/a",17160,607,0,28227,607,"n/a",4391,570,"n/a",1908640,NA,"in",109,30,4.691348,3.401197,2.321804,0.0151911,2
"1110",-1,0,0,"N",2500,0,40,766,515,4,6,8,53408,764,"n/a",860,741,0,1691,764,"n/a",2828,730,"n/a",1908765,NA,"in",4,8,1.386294,2.079442,-1.237743,0.0217493,1
"1111",-1,0,0,"N",2500,0,40,494,539,5,7,11,53832,493,"n/a",712,493,0,1766,493,"n/a",3298,493,"n/a",1908828,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1112",-1,0,0,"N",2500,0,40,933,770,6,8,10,54184,931,"n/a",600,909,0,2110,919,"n/a",3906,903,"n/a",1908953,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1113",-1,0,0,"N",2500,0,40,993,855,8,9,12,55296,991,"n/a",808,979,0,1946,990,"n/a",3334,969,"n/a",1909015,NA,"in",8,12,2.079442,2.484907,-0.4438149,-0.09880517,1
"1114",-1,0,0,"N",2500,0,1,155,117,0,0,0,40260,153,"n/a",96,138,0,135,153,"n/a",98,114,"n/a",1909031,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1115",-1,0,0,"N",2500,0,40,859,668,6,9,12,58212,857,"n/a",764,839,0,1880,854,"n/a",3066,844,"n/a",1909218,NA,"in",6,12,1.791759,2.484907,-0.7111248,-0.2051368,1
"1116",-1,0,0,"N",2500,0,40,593,671,6,8,10,60220,592,"n/a",916,589,0,1547,591,"n/a",3017,585,"n/a",1909265,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1117",-1,0,0,"N",2500,0,40,640,722,7,8,11,55708,639,"n/a",748,639,0,1495,639,"n/a",2568,627,"n/a",1909328,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1118",-1,0,0,"N",2500,0,40,797,753,6,6,8,53316,795,"n/a",604,782,0,1237,793,"n/a",2454,786,"n/a",1909484,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1119",-1,0,0,"N",2500,0,40,528,552,5,7,10,56972,527,"n/a",680,525,0,1399,527,"n/a",2143,513,"n/a",1909671,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1120",-1,0,0,"N",2500,0,40,780,741,7,7,10,55764,778,"n/a",680,778,0,1551,778,"n/a",2880,763,"n/a",1910187,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1121",-1,0,0,"N",2500,0,40,722,633,5,9,11,48272,721,"n/a",728,721,0,1836,721,"n/a",3014,716,"n/a",1910437,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1122",-1,0,0,"N",2500,0,40,707,546,5,6,8,50940,706,"n/a",664,698,0,1485,706,"n/a",2492,702,"n/a",1910828,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1123",-1,0,0,"N",2500,0,40,796,671,6,7,9,46616,794,"n/a",580,773,0,1464,789,"n/a",2476,787,"n/a",1910937,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1124",-1,0,0,"N",2500,0,40,929,682,6,7,9,55640,927,"n/a",680,915,0,1483,927,"n/a",3031,912,"n/a",1911046,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1125",-1,0,0,"N",2500,0,1,185,131,1,1,0,49316,183,"n/a",636,183,0,400,183,"n/a",484,177,"n/a",1911171,NA,"out.neg",1,0,0,-Inf,NA,NA,NA
"1126",-1,0,0,"N",2500,0,2,328,392,2,5,8,65532,327,"n/a",704,308,0,1608,325,"n/a",2550,319,"n/a",1911171,NA,"in",2,8,0.6931472,2.079442,-1.881805,-0.2344483,1
"1127",-1,0,0,"N",2500,0,40,756,545,4,7,9,53148,754,"n/a",624,748,0,1557,754,"n/a",3105,747,"n/a",1911421,NA,"in",4,9,1.386294,2.197225,-1.194208,-0.08769293,1
"1128",-1,0,0,"N",2500,0,40,839,744,6,7,9,53464,837,"n/a",628,837,0,1484,837,"n/a",2544,834,"n/a",1911421,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1129",-1,0,0,"N",2500,0,40,473,608,6,7,10,62812,472,"n/a",852,472,0,1395,472,"n/a",2350,472,"n/a",1911625,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1130",-1,0,0,"N",2500,0,40,509,529,6,6,9,52832,508,"n/a",720,506,0,1194,508,"n/a",2382,507,"n/a",1911640,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1131",-1,0,0,"N",2500,0,40,776,716,7,8,10,51128,774,"n/a",696,760,0,1067,774,"n/a",2069,770,"n/a",1911781,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1132",-1,0,0,"N",2500,0,2,912,719,144,223,34,48348,910,"n/a",16432,910,0,25154,910,"n/a",1859,851,"n/a",1911796,NA,"in",144,34,4.969813,3.526361,2.626812,0.00181639,2
"1133",-1,0,0,"N",2500,0,40,790,675,7,8,10,45376,788,"n/a",636,783,0,2022,788,"n/a",3435,786,"n/a",1911890,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1134",-1,0,0,"N",2500,0,2,571,673,165,254,39,57672,570,"n/a",19292,570,0,29762,570,"n/a",1998,561,"n/a",1911968,NA,"in",165,39,5.105945,3.663562,2.804016,-0.07535233,2
"1135",-1,0,0,"N",2500,0,40,818,605,6,6,8,46932,816,"n/a",508,815,0,1424,814,"n/a",2392,804,"n/a",1912109,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1136",-1,0,0,"N",2500,0,40,747,679,7,6,7,65532,746,"n/a",904,740,0,1046,746,"n/a",1429,745,"n/a",1912218,NA,"in",7,7,1.94591,1.94591,-0.7671115,0.3526671,1
"1137",-1,0,0,"N",2500,0,40,478,530,6,6,8,60528,477,"n/a",1020,477,0,1303,477,"n/a",2537,474,"n/a",1912359,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1138",-1,0,0,"N",2500,0,1,150,110,0,0,0,38932,148,"n/a",128,139,0,87,146,"n/a",93,85,"n/a",1912453,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1139",-1,0,0,"N",2500,0,2,521,646,164,255,38,58948,520,"n/a",23324,520,0,35591,520,"n/a",2045,495,"n/a",1912562,NA,"in",164,38,5.099866,3.637586,2.788766,-0.05346321,2
"1140",-1,0,0,"N",2500,0,40,533,585,5,8,12,64368,532,"n/a",952,511,0,2009,532,"n/a",3242,528,"n/a",1912671,NA,"in",5,12,1.609438,2.484907,-0.8805352,-0.2725256,1
"1141",-1,0,0,"N",2500,0,40,778,612,5,6,8,58724,776,"n/a",892,776,0,1542,776,"n/a",3082,767,"n/a",1912812,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1142",-1,0,0,"N",2500,0,2,815,565,129,200,31,52268,813,"n/a",15388,813,0,24268,813,"n/a",2645,627,"n/a",1912828,NA,"in",129,31,4.859812,3.433987,2.490458,0.04699031,2
"1143",-1,0,0,"N",2500,0,40,500,585,5,7,8,63516,499,"n/a",724,495,0,1141,499,"n/a",1811,498,"n/a",1912859,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1144",-1,0,0,"N",2500,0,40,889,608,5,6,7,46600,887,"n/a",600,874,0,926,884,"n/a",1642,870,"n/a",1913031,NA,"in",5,7,1.609438,1.94591,-1.079756,0.2283019,1
"1145",-1,0,0,"N",2500,0,40,833,724,6,7,9,53064,831,"n/a",620,831,0,1357,831,"n/a",2125,779,"n/a",1913140,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1146",-1,0,0,"N",2500,0,40,809,546,5,6,7,43796,807,"n/a",572,806,0,1070,807,"n/a",1819,799,"n/a",1913140,NA,"in",5,7,1.609438,1.94591,-1.079756,0.2283019,1
"1147",-1,0,0,"N",2500,0,2,794,674,157,243,38,53128,792,"n/a",22192,792,0,35172,792,"n/a",3613,646,"n/a",1913156,NA,"in",157,38,5.056246,3.637586,2.748235,-0.06958605,2
"1148",-1,0,0,"N",2500,0,40,712,573,5,8,10,44160,711,"n/a",556,689,0,1279,698,"n/a",2476,664,"n/a",1913156,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1149",-1,0,0,"N",2500,0,2,1016,786,159,245,36,48192,1014,"n/a",15340,1014,0,23321,1014,"n/a",1808,909,"n/a",1913265,NA,"in",159,36,5.068904,3.583519,2.740013,-0.01466886,2
"1150",-1,0,0,"N",2500,0,40,868,639,5,6,8,43776,866,"n/a",528,854,0,987,866,"n/a",1692,862,"n/a",1913296,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1151",-1,0,0,"N",2500,0,40,414,325,3,6,9,56640,413,"n/a",908,413,0,2109,413,"n/a",3451,407,"n/a",1913312,NA,"in",3,9,1.098612,2.197225,-1.461518,-0.1940246,1
"1152",-1,0,0,"N",2500,0,40,484,543,5,7,9,58524,483,"n/a",924,477,0,1662,483,"n/a",2743,479,"n/a",1913453,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1153",-1,0,0,"N",2500,0,40,803,790,7,7,9,55876,801,"n/a",688,801,0,1343,801,"n/a",2490,792,"n/a",1913562,NA,"in",7,9,1.94591,2.197225,-0.6742219,0.1191495,1
"1154",-1,0,0,"N",2500,0,40,560,601,7,10,13,63356,559,"n/a",992,555,0,1880,559,"n/a",3006,554,"n/a",1913609,NA,"in",7,13,1.94591,2.564949,-0.5383053,-0.2225349,1
"1155",-1,0,0,"N",2500,0,2,448,502,109,171,28,64148,447,"n/a",20592,447,0,32694,447,"n/a",2548,429,"n/a",1913687,NA,"in",109,28,4.691348,3.332205,2.296303,0.07929824,2
"1156",-1,0,0,"N",2500,0,40,873,671,6,7,9,52988,871,"n/a",644,852,0,1351,871,"n/a",2455,854,"n/a",1914015,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1157",-1,0,0,"N",2500,0,1,158,104,0,0,0,33324,156,"n/a",80,132,0,99,155,"n/a",86,102,"n/a",1914109,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1158",-1,0,0,"N",2500,0,40,452,540,4,7,12,62736,451,"n/a",912,436,0,2098,451,"n/a",4051,450,"n/a",1914109,NA,"in",4,12,1.386294,2.484907,-1.087877,-0.3550028,1
"1159",-1,0,0,"N",2500,0,2,876,680,137,212,31,50140,874,"n/a",16164,874,0,24959,874,"n/a",1973,684,"n/a",1914125,NA,"in",137,31,4.919981,3.433987,2.546366,0.0692295,2
"1160",-1,0,0,"N",2500,0,2,461,622,115,178,28,65532,460,"n/a",19448,460,0,29828,460,"n/a",1773,459,"n/a",1914171,NA,"in",115,28,4.744932,3.332205,2.346093,0.09910378,2
"1161",-1,0,0,"N",2500,0,2,409,465,122,193,32,58928,408,"n/a",18892,408,0,30279,408,"n/a",3267,407,"n/a",1914218,NA,"in",122,32,4.804021,3.465736,2.450353,-0.003131432,2
"1162",-1,0,0,"N",2500,0,2,896,754,140,217,32,53148,894,"n/a",18028,894,0,27642,894,"n/a",2141,719,"n/a",1914218,NA,"in",140,32,4.941642,3.465736,2.578228,0.0477355,2
"1163",-1,0,0,"N",2500,0,40,506,503,7,7,9,56740,505,"n/a",1100,494,0,1207,505,"n/a",1824,500,"n/a",1914421,NA,"in",7,9,1.94591,2.197225,-0.6742219,0.1191495,1
"1164",-1,0,0,"N",2500,0,40,617,530,6,6,7,52860,616,"n/a",736,607,0,1219,616,"n/a",1724,609,"n/a",1914453,NA,"in",6,7,1.791759,1.94591,-0.910346,0.2956907,1
"1165",-1,0,0,"N",2500,0,2,618,493,130,201,31,57624,617,"n/a",18216,617,0,28197,617,"n/a",3221,498,"n/a",1914453,NA,"in",130,31,4.867534,3.433987,2.497634,0.04984449,2
"1166",-1,0,0,"N",2500,0,40,393,480,5,8,12,62260,392,"n/a",1068,392,0,2258,392,"n/a",4077,392,"n/a",1914640,NA,"in",5,12,1.609438,2.484907,-0.8805352,-0.2725256,1
"1167",-1,0,0,"N",2500,0,1,152,113,0,0,0,40076,150,"n/a",104,144,0,108,149,"n/a",158,109,"n/a",1914703,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1168",-1,0,0,"N",2500,0,40,851,712,6,8,11,57444,849,"n/a",912,838,0,2144,849,"n/a",3794,842,"n/a",1914843,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1169",-1,0,0,"N",2500,0,40,878,661,6,7,8,53008,876,"n/a",560,869,0,1520,873,"n/a",2030,867,"n/a",1915062,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1170",-1,0,0,"N",2500,0,40,531,653,6,6,8,64416,530,"n/a",916,504,0,948,527,"n/a",1410,516,"n/a",1915093,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1171",-1,0,0,"N",2500,0,40,872,627,5,6,8,43332,870,"n/a",520,853,0,1011,870,"n/a",1906,851,"n/a",1915187,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1172",-1,0,0,"N",2500,0,1,154,72,0,0,0,21528,152,"n/a",116,132,0,91,152,"n/a",110,126,"n/a",1915453,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1173",-1,0,0,"N",2500,0,2,878,716,153,239,34,50896,876,"n/a",20228,876,0,31547,876,"n/a",1459,719,"n/a",1915500,NA,"in",153,34,5.030438,3.526361,2.683144,0.02422416,2
"1174",-1,0,0,"N",2500,0,2,764,711,152,238,37,53448,762,"n/a",17116,762,0,26425,762,"n/a",3747,673,"n/a",1915593,NA,"in",152,37,5.023881,3.610918,2.708304,-0.05676901,2
"1175",-1,0,0,"N",2500,0,40,896,677,6,6,8,44828,894,"n/a",500,893,0,1003,894,"n/a",2053,872,"n/a",1915593,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1176",-1,0,0,"N",2500,0,40,883,629,6,8,11,39916,881,"n/a",568,861,0,1669,878,"n/a",3568,864,"n/a",1915609,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1177",-1,0,0,"N",2500,0,2,869,780,169,260,38,55496,867,"n/a",20640,867,0,31261,867,"n/a",2501,709,"n/a",1915906,NA,"in",169,38,5.129899,3.637586,2.816672,-0.04236282,2
"1178",-1,0,0,"N",2500,0,40,919,795,8,8,11,55220,917,"n/a",772,917,0,1610,917,"n/a",2929,911,"n/a",1916187,NA,"in",8,11,2.079442,2.397895,-0.4759756,-0.01795551,1
"1179",-1,0,0,"N",2500,0,1,154,104,0,0,0,33752,152,"n/a",96,139,0,99,149,"n/a",139,117,"n/a",1916265,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1180",-1,0,0,"N",2500,0,40,538,666,6,7,9,57900,537,"n/a",716,536,0,1028,537,"n/a",1607,535,"n/a",1916328,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1181",-1,0,0,"N",2500,0,40,678,625,5,7,9,59624,677,"n/a",856,663,0,1273,677,"n/a",2277,677,"n/a",1916359,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1182",-1,0,0,"N",2500,0,40,827,716,5,7,8,47368,825,"n/a",496,817,0,1000,825,"n/a",2097,822,"n/a",1916359,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1183",-1,0,0,"N",2500,0,40,774,597,5,9,12,43176,772,"n/a",644,770,0,2639,772,"n/a",4767,766,"n/a",1916609,NA,"in",5,12,1.609438,2.484907,-0.8805352,-0.2725256,1
"1184",-1,0,0,"N",2500,0,2,536,540,119,188,31,63096,535,"n/a",20328,535,0,31918,535,"n/a",2328,528,"n/a",1916625,NA,"in",119,31,4.779123,3.433987,2.415483,0.01716647,2
"1185",-1,0,0,"N",2500,0,2,893,798,182,285,42,62568,891,"n/a",21924,891,0,33190,891,"n/a",3280,707,"n/a",1916718,NA,"in",182,42,5.204007,3.73767,2.922524,-0.1079674,2
"1186",-1,0,0,"N",2500,0,40,793,533,4,6,7,47140,791,"n/a",488,783,0,1303,791,"n/a",2232,758,"n/a",1916812,NA,"in",4,7,1.386294,1.94591,-1.287098,0.1458247,1
"1187",-1,0,0,"N",2500,0,40,563,631,6,7,9,64004,562,"n/a",1064,562,0,1383,562,"n/a",2662,562,"n/a",1916875,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1188",-1,0,0,"N",2500,0,40,505,444,6,8,11,50020,504,"n/a",852,504,0,1720,504,"n/a",2918,504,"n/a",1917000,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1189",-1,0,0,"N",2500,0,40,456,526,6,5,7,62472,455,"n/a",844,451,0,860,455,"n/a",1340,454,"n/a",1917015,NA,"in",6,7,1.791759,1.94591,-0.910346,0.2956907,1
"1190",-1,0,0,"N",2500,0,2,801,733,153,237,36,55044,799,"n/a",18820,799,0,29848,799,"n/a",2915,646,"n/a",1917031,NA,"in",153,36,5.030438,3.583519,2.70427,-0.02888658,2
"1191",-1,0,0,"N",2500,0,2,858,730,127,197,29,55344,856,"n/a",15416,856,0,24105,856,"n/a",2317,656,"n/a",1917125,NA,"in",127,29,4.844187,3.367296,2.451289,0.1031836,2
